order_details_id,order_id,order_date,order_time,item_id,menu_item_id,item_name,category,price
366,152,2023-01-03,15:09:42,106,106,"French Fries",American,7.00
367,152,2023-01-03,15:09:42,114,114,Potstickers,Asian,9.00
368,153,2023-01-03,15:16:34,129,129,"Mushroom Ravioli",Italian,15.50
369,154,2023-01-03,15:22:43,119,119,"Chicken Torta",Mexican,11.95
370,155,2023-01-03,15:28:59,104,104,"Veggie Burger",American,10.50
371,155,2023-01-03,15:28:59,111,111,"California Roll",Asian,11.95
372,155,2023-01-03,15:28:59,113,113,Edamame,Asian,5.00
373,155,2023-01-03,15:28:59,118,118,"Steak Burrito",Mexican,14.95
374,156,2023-01-03,15:42:19,111,111,"California Roll",Asian,11.95
375,156,2023-01-03,15:42:19,106,106,"French Fries",American,7.00
376,157,2023-01-03,15:43:03,117,117,"Chicken Burrito",Mexican,12.95
377,157,2023-01-03,15:43:03,128,128,"Cheese Lasagna",Italian,15.50
378,157,2023-01-03,15:43:03,120,120,"Steak Torta",Mexican,13.95
379,157,2023-01-03,15:43:03,130,130,"Shrimp Scampi",Italian,19.95
380,158,2023-01-03,15:54:30,127,127,"Meat Lasagna",Italian,17.95
381,158,2023-01-03,15:54:30,106,106,"French Fries",American,7.00
382,159,2023-01-03,15:59:22,125,125,"Spaghetti & Meatballs",Italian,17.95
383,159,2023-01-03,15:59:22,106,106,"French Fries",American,7.00
384,160,2023-01-03,16:35:33,108,108,"Tofu Pad Thai",Asian,14.50
385,161,2023-01-03,16:43:46,109,109,"Korean Beef Bowl",Asian,17.95
386,161,2023-01-03,16:43:46,122,122,"Chips & Salsa",Mexican,7.00
387,161,2023-01-03,16:43:46,NULL,NULL,NULL,NULL,NULL
388,162,2023-01-03,16:51:22,107,107,"Orange Chicken",Asian,16.50
389,163,2023-01-03,16:54:54,109,109,"Korean Beef Bowl",Asian,17.95
390,163,2023-01-03,16:54:54,113,113,Edamame,Asian,5.00
391,163,2023-01-03,16:54:54,114,114,Potstickers,Asian,9.00
392,164,2023-01-03,16:56:33,102,102,Cheeseburger,American,13.95
393,164,2023-01-03,16:56:33,113,113,Edamame,Asian,5.00
394,165,2023-01-03,16:57:37,119,119,"Chicken Torta",Mexican,11.95
395,166,2023-01-03,16:58:51,119,119,"Chicken Torta",Mexican,11.95
396,167,2023-01-03,17:00:49,101,101,Hamburger,American,12.95
397,167,2023-01-03,17:00:49,117,117,"Chicken Burrito",Mexican,12.95
398,167,2023-01-03,17:00:49,113,113,Edamame,Asian,5.00
399,168,2023-01-03,17:02:27,107,107,"Orange Chicken",Asian,16.50
400,168,2023-01-03,17:02:27,132,132,"Eggplant Parmesan",Italian,16.95
401,169,2023-01-03,17:15:48,125,125,"Spaghetti & Meatballs",Italian,17.95
402,169,2023-01-03,17:15:48,110,110,"Pork Ramen",Asian,17.95
403,169,2023-01-03,17:15:48,120,120,"Steak Torta",Mexican,13.95
404,170,2023-01-03,17:21:31,109,109,"Korean Beef Bowl",Asian,17.95
405,171,2023-01-03,17:23:03,111,111,"California Roll",Asian,11.95
406,172,2023-01-03,17:29:24,111,111,"California Roll",Asian,11.95
407,172,2023-01-03,17:29:24,123,123,"Chips & Guacamole",Mexican,9.00
408,172,2023-01-03,17:29:24,106,106,"French Fries",American,7.00
409,173,2023-01-03,17:35:30,102,102,Cheeseburger,American,13.95
410,173,2023-01-03,17:35:30,108,108,"Tofu Pad Thai",Asian,14.50
411,173,2023-01-03,17:35:30,132,132,"Eggplant Parmesan",Italian,16.95
412,174,2023-01-03,17:37:49,107,107,"Orange Chicken",Asian,16.50
413,174,2023-01-03,17:37:49,102,102,Cheeseburger,American,13.95
414,174,2023-01-03,17:37:49,102,102,Cheeseburger,American,13.95
415,174,2023-01-03,17:37:49,110,110,"Pork Ramen",Asian,17.95
416,175,2023-01-03,17:50:51,117,117,"Chicken Burrito",Mexican,12.95
417,176,2023-01-03,17:51:57,102,102,Cheeseburger,American,13.95
418,176,2023-01-03,17:51:57,118,118,"Steak Burrito",Mexican,14.95
419,177,2023-01-03,17:54:36,111,111,"California Roll",Asian,11.95
420,177,2023-01-03,17:54:36,106,106,"French Fries",American,7.00
421,178,2023-01-03,18:15:03,118,118,"Steak Burrito",Mexican,14.95
422,179,2023-01-03,18:20:14,109,109,"Korean Beef Bowl",Asian,17.95
423,179,2023-01-03,18:20:14,120,120,"Steak Torta",Mexican,13.95
424,179,2023-01-03,18:20:14,132,132,"Eggplant Parmesan",Italian,16.95
425,180,2023-01-03,18:33:34,108,108,"Tofu Pad Thai",Asian,14.50
426,180,2023-01-03,18:33:34,119,119,"Chicken Torta",Mexican,11.95
427,181,2023-01-03,18:49:32,129,129,"Mushroom Ravioli",Italian,15.50
428,182,2023-01-03,18:50:10,115,115,"Chicken Tacos",Mexican,11.95
429,182,2023-01-03,18:50:10,118,118,"Steak Burrito",Mexican,14.95
430,183,2023-01-03,18:54:55,111,111,"California Roll",Asian,11.95
431,183,2023-01-03,18:54:55,130,130,"Shrimp Scampi",Italian,19.95
432,183,2023-01-03,18:54:55,130,130,"Shrimp Scampi",Italian,19.95
433,184,2023-01-03,18:59:05,109,109,"Korean Beef Bowl",Asian,17.95
434,185,2023-01-03,19:08:33,120,120,"Steak Torta",Mexican,13.95
435,185,2023-01-03,19:08:33,130,130,"Shrimp Scampi",Italian,19.95
436,186,2023-01-03,19:36:00,129,129,"Mushroom Ravioli",Italian,15.50
437,186,2023-01-03,19:36:00,105,105,"Mac & Cheese",American,7.00
438,186,2023-01-03,19:36:00,130,130,"Shrimp Scampi",Italian,19.95
439,186,2023-01-03,19:36:00,106,106,"French Fries",American,7.00
440,187,2023-01-03,19:37:12,124,124,Spaghetti,Italian,14.50
441,187,2023-01-03,19:37:12,130,130,"Shrimp Scampi",Italian,19.95
442,188,2023-01-03,20:08:39,124,124,Spaghetti,Italian,14.50
443,188,2023-01-03,20:08:39,113,113,Edamame,Asian,5.00
444,188,2023-01-03,20:08:39,118,118,"Steak Burrito",Mexican,14.95
445,189,2023-01-03,20:12:14,107,107,"Orange Chicken",Asian,16.50
446,189,2023-01-03,20:12:14,106,106,"French Fries",American,7.00
447,190,2023-01-03,20:14:23,101,101,Hamburger,American,12.95
448,190,2023-01-03,20:14:23,125,125,"Spaghetti & Meatballs",Italian,17.95
449,190,2023-01-03,20:14:23,112,112,"Salmon Roll",Asian,14.95
450,190,2023-01-03,20:14:23,119,119,"Chicken Torta",Mexican,11.95
451,191,2023-01-03,20:24:50,102,102,Cheeseburger,American,13.95
452,191,2023-01-03,20:24:50,103,103,"Hot Dog",American,9.00
453,192,2023-01-03,20:30:08,120,120,"Steak Torta",Mexican,13.95
454,192,2023-01-03,20:30:08,105,105,"Mac & Cheese",American,7.00
455,193,2023-01-03,20:55:47,107,107,"Orange Chicken",Asian,16.50
456,193,2023-01-03,20:55:47,102,102,Cheeseburger,American,13.95
457,193,2023-01-03,20:55:47,103,103,"Hot Dog",American,9.00
458,194,2023-01-03,21:21:24,101,101,Hamburger,American,12.95
459,195,2023-01-03,21:25:20,101,101,Hamburger,American,12.95
460,196,2023-01-03,21:40:14,120,120,"Steak Torta",Mexican,13.95
461,196,2023-01-03,21:40:14,122,122,"Chips & Salsa",Mexican,7.00
462,196,2023-01-03,21:40:14,132,132,"Eggplant Parmesan",Italian,16.95
463,197,2023-01-03,21:47:48,125,125,"Spaghetti & Meatballs",Italian,17.95
464,197,2023-01-03,21:47:48,110,110,"Pork Ramen",Asian,17.95
465,197,2023-01-03,21:47:48,127,127,"Meat Lasagna",Italian,17.95
466,197,2023-01-03,21:47:48,121,121,"Cheese Quesadillas",Mexican,10.50
467,198,2023-01-03,21:55:42,107,107,"Orange Chicken",Asian,16.50
468,198,2023-01-03,21:55:42,103,103,"Hot Dog",American,9.00
469,199,2023-01-03,22:10:38,103,103,"Hot Dog",American,9.00
470,200,2023-01-03,22:24:05,NULL,NULL,NULL,NULL,NULL
471,201,2023-01-03,22:29:59,116,116,"Steak Tacos",Mexican,13.95
472,201,2023-01-03,22:29:59,104,104,"Veggie Burger",American,10.50
473,201,2023-01-03,22:29:59,117,117,"Chicken Burrito",Mexican,12.95
474,201,2023-01-03,22:29:59,NULL,NULL,NULL,NULL,NULL
475,202,2023-01-03,22:50:29,102,102,Cheeseburger,American,13.95
476,203,2023-01-04,11:30:48,102,102,Cheeseburger,American,13.95
477,203,2023-01-04,11:30:48,127,127,"Meat Lasagna",Italian,17.95
478,203,2023-01-04,11:30:48,112,112,"Salmon Roll",Asian,14.95
479,203,2023-01-04,11:30:48,114,114,Potstickers,Asian,9.00
480,204,2023-01-04,11:36:25,122,122,"Chips & Salsa",Mexican,7.00
481,205,2023-01-04,11:43:54,102,102,Cheeseburger,American,13.95
482,205,2023-01-04,11:43:54,103,103,"Hot Dog",American,9.00
483,205,2023-01-04,11:43:54,119,119,"Chicken Torta",Mexican,11.95
484,206,2023-01-04,11:45:10,111,111,"California Roll",Asian,11.95
485,206,2023-01-04,11:45:10,113,113,Edamame,Asian,5.00
486,206,2023-01-04,11:45:10,122,122,"Chips & Salsa",Mexican,7.00
487,207,2023-01-04,12:03:58,122,122,"Chips & Salsa",Mexican,7.00
488,208,2023-01-04,12:12:05,101,101,Hamburger,American,12.95
489,208,2023-01-04,12:12:05,101,101,Hamburger,American,12.95
490,208,2023-01-04,12:12:05,103,103,"Hot Dog",American,9.00
491,208,2023-01-04,12:12:05,113,113,Edamame,Asian,5.00
492,208,2023-01-04,12:12:05,114,114,Potstickers,Asian,9.00
493,209,2023-01-04,12:29:17,102,102,Cheeseburger,American,13.95
494,210,2023-01-04,12:34:13,131,131,"Chicken Parmesan",Italian,17.95
495,211,2023-01-04,12:54:20,113,113,Edamame,Asian,5.00
496,212,2023-01-04,13:16:03,110,110,"Pork Ramen",Asian,17.95
497,213,2023-01-04,13:20:39,125,125,"Spaghetti & Meatballs",Italian,17.95
498,214,2023-01-04,13:39:16,110,110,"Pork Ramen",Asian,17.95
499,214,2023-01-04,13:39:16,117,117,"Chicken Burrito",Mexican,12.95
500,214,2023-01-04,13:39:16,129,129,"Mushroom Ravioli",Italian,15.50
501,214,2023-01-04,13:39:16,130,130,"Shrimp Scampi",Italian,19.95
502,215,2023-01-04,13:44:49,126,126,"Fettuccine Alfredo",Italian,14.50
503,216,2023-01-04,14:31:56,101,101,Hamburger,American,12.95
504,216,2023-01-04,14:31:56,124,124,Spaghetti,Italian,14.50
505,216,2023-01-04,14:31:56,109,109,"Korean Beef Bowl",Asian,17.95
506,217,2023-01-04,14:35:03,108,108,"Tofu Pad Thai",Asian,14.50
507,217,2023-01-04,14:35:03,131,131,"Chicken Parmesan",Italian,17.95
508,218,2023-01-04,14:35:11,122,122,"Chips & Salsa",Mexican,7.00
509,219,2023-01-04,14:42:01,101,101,Hamburger,American,12.95
510,219,2023-01-04,14:42:01,124,124,Spaghetti,Italian,14.50
511,219,2023-01-04,14:42:01,118,118,"Steak Burrito",Mexican,14.95
512,219,2023-01-04,14:42:01,131,131,"Chicken Parmesan",Italian,17.95
513,220,2023-01-04,15:31:59,109,109,"Korean Beef Bowl",Asian,17.95
514,220,2023-01-04,15:31:59,110,110,"Pork Ramen",Asian,17.95
515,220,2023-01-04,15:31:59,111,111,"California Roll",Asian,11.95
516,220,2023-01-04,15:31:59,122,122,"Chips & Salsa",Mexican,7.00
517,221,2023-01-04,15:33:18,124,124,Spaghetti,Italian,14.50
518,221,2023-01-04,15:33:18,119,119,"Chicken Torta",Mexican,11.95
519,221,2023-01-04,15:33:18,114,114,Potstickers,Asian,9.00
520,222,2023-01-04,15:46:38,125,125,"Spaghetti & Meatballs",Italian,17.95
521,222,2023-01-04,15:46:38,120,120,"Steak Torta",Mexican,13.95
522,223,2023-01-04,16:08:20,112,112,"Salmon Roll",Asian,14.95
523,224,2023-01-04,16:39:58,103,103,"Hot Dog",American,9.00
524,224,2023-01-04,16:39:58,117,117,"Chicken Burrito",Mexican,12.95
525,224,2023-01-04,16:39:58,111,111,"California Roll",Asian,11.95
526,224,2023-01-04,16:39:58,106,106,"French Fries",American,7.00
527,225,2023-01-04,16:41:48,101,101,Hamburger,American,12.95
528,225,2023-01-04,16:41:48,101,101,Hamburger,American,12.95
529,225,2023-01-04,16:41:48,105,105,"Mac & Cheese",American,7.00
530,226,2023-01-04,16:59:39,108,108,"Tofu Pad Thai",Asian,14.50
531,227,2023-01-04,17:24:39,101,101,Hamburger,American,12.95
532,227,2023-01-04,17:24:39,114,114,Potstickers,Asian,9.00
533,228,2023-01-04,17:31:24,127,127,"Meat Lasagna",Italian,17.95
534,229,2023-01-04,17:37:57,127,127,"Meat Lasagna",Italian,17.95
535,229,2023-01-04,17:37:57,119,119,"Chicken Torta",Mexican,11.95
536,229,2023-01-04,17:37:57,130,130,"Shrimp Scampi",Italian,19.95
537,230,2023-01-04,17:58:38,106,106,"French Fries",American,7.00
538,231,2023-01-04,18:04:18,102,102,Cheeseburger,American,13.95
539,231,2023-01-04,18:04:18,111,111,"California Roll",Asian,11.95
540,231,2023-01-04,18:04:18,119,119,"Chicken Torta",Mexican,11.95
541,232,2023-01-04,18:21:59,101,101,Hamburger,American,12.95
542,232,2023-01-04,18:21:59,123,123,"Chips & Guacamole",Mexican,9.00
543,233,2023-01-04,18:26:51,131,131,"Chicken Parmesan",Italian,17.95
544,234,2023-01-04,18:36:09,103,103,"Hot Dog",American,9.00
545,234,2023-01-04,18:36:09,117,117,"Chicken Burrito",Mexican,12.95
546,234,2023-01-04,18:36:09,111,111,"California Roll",Asian,11.95
547,235,2023-01-04,18:51:30,102,102,Cheeseburger,American,13.95
548,236,2023-01-04,19:21:04,108,108,"Tofu Pad Thai",Asian,14.50
549,236,2023-01-04,19:21:04,126,126,"Fettuccine Alfredo",Italian,14.50
550,237,2023-01-04,19:27:48,126,126,"Fettuccine Alfredo",Italian,14.50
551,238,2023-01-04,19:45:15,130,130,"Shrimp Scampi",Italian,19.95
552,239,2023-01-04,19:57:52,117,117,"Chicken Burrito",Mexican,12.95
553,239,2023-01-04,19:57:52,106,106,"French Fries",American,7.00
554,240,2023-01-04,20:10:24,125,125,"Spaghetti & Meatballs",Italian,17.95
555,241,2023-01-04,20:11:25,120,120,"Steak Torta",Mexican,13.95
556,241,2023-01-04,20:11:25,123,123,"Chips & Guacamole",Mexican,9.00
557,242,2023-01-04,20:15:29,116,116,"Steak Tacos",Mexican,13.95
558,242,2023-01-04,20:15:29,106,106,"French Fries",American,7.00
559,242,2023-01-04,20:15:29,132,132,"Eggplant Parmesan",Italian,16.95
560,243,2023-01-04,20:26:17,108,108,"Tofu Pad Thai",Asian,14.50
561,243,2023-01-04,20:26:17,123,123,"Chips & Guacamole",Mexican,9.00
562,244,2023-01-04,20:26:22,117,117,"Chicken Burrito",Mexican,12.95
563,244,2023-01-04,20:26:22,122,122,"Chips & Salsa",Mexican,7.00
564,245,2023-01-04,20:28:41,101,101,Hamburger,American,12.95
565,245,2023-01-04,20:28:41,104,104,"Veggie Burger",American,10.50
566,246,2023-01-04,20:30:48,103,103,"Hot Dog",American,9.00
567,246,2023-01-04,20:30:48,113,113,Edamame,Asian,5.00
568,247,2023-01-04,20:55:29,109,109,"Korean Beef Bowl",Asian,17.95
569,247,2023-01-04,20:55:29,120,120,"Steak Torta",Mexican,13.95
570,247,2023-01-04,20:55:29,123,123,"Chips & Guacamole",Mexican,9.00
571,248,2023-01-04,20:58:19,109,109,"Korean Beef Bowl",Asian,17.95
572,248,2023-01-04,20:58:19,106,106,"French Fries",American,7.00
573,249,2023-01-04,21:06:16,101,101,Hamburger,American,12.95
574,249,2023-01-04,21:06:16,116,116,"Steak Tacos",Mexican,13.95
575,250,2023-01-04,21:07:05,125,125,"Spaghetti & Meatballs",Italian,17.95
576,251,2023-01-04,21:10:05,129,129,"Mushroom Ravioli",Italian,15.50
577,252,2023-01-04,22:13:15,119,119,"Chicken Torta",Mexican,11.95
578,253,2023-01-04,22:16:18,115,115,"Chicken Tacos",Mexican,11.95
579,254,2023-01-04,22:22:13,101,101,Hamburger,American,12.95
580,254,2023-01-04,22:22:13,115,115,"Chicken Tacos",Mexican,11.95
581,254,2023-01-04,22:22:13,124,124,Spaghetti,Italian,14.50
582,255,2023-01-05,11:23:35,124,124,Spaghetti,Italian,14.50
583,255,2023-01-05,11:23:35,126,126,"Fettuccine Alfredo",Italian,14.50
584,255,2023-01-05,11:23:35,109,109,"Korean Beef Bowl",Asian,17.95
585,255,2023-01-05,11:23:35,131,131,"Chicken Parmesan",Italian,17.95
586,256,2023-01-05,11:56:06,112,112,"Salmon Roll",Asian,14.95
587,257,2023-01-05,11:59:04,102,102,Cheeseburger,American,13.95
588,257,2023-01-05,11:59:04,103,103,"Hot Dog",American,9.00
589,258,2023-01-05,11:59:23,108,108,"Tofu Pad Thai",Asian,14.50
590,259,2023-01-05,12:04:25,113,113,Edamame,Asian,5.00
591,260,2023-01-05,12:06:27,124,124,Spaghetti,Italian,14.50
592,260,2023-01-05,12:06:27,114,114,Potstickers,Asian,9.00
593,261,2023-01-05,12:38:29,115,115,"Chicken Tacos",Mexican,11.95
594,262,2023-01-05,12:42:01,102,102,Cheeseburger,American,13.95
595,263,2023-01-05,12:57:22,130,130,"Shrimp Scampi",Italian,19.95
596,264,2023-01-05,13:03:59,129,129,"Mushroom Ravioli",Italian,15.50
597,265,2023-01-05,13:04:42,103,103,"Hot Dog",American,9.00
598,265,2023-01-05,13:04:42,129,129,"Mushroom Ravioli",Italian,15.50
599,265,2023-01-05,13:04:42,120,120,"Steak Torta",Mexican,13.95
600,265,2023-01-05,13:04:42,122,122,"Chips & Salsa",Mexican,7.00
601,266,2023-01-05,13:09:29,118,118,"Steak Burrito",Mexican,14.95
602,267,2023-01-05,13:37:50,125,125,"Spaghetti & Meatballs",Italian,17.95
603,267,2023-01-05,13:37:50,128,128,"Cheese Lasagna",Italian,15.50
604,267,2023-01-05,13:37:50,111,111,"California Roll",Asian,11.95
605,268,2023-01-05,13:40:46,117,117,"Chicken Burrito",Mexican,12.95
606,268,2023-01-05,13:40:46,113,113,Edamame,Asian,5.00
607,269,2023-01-05,13:49:34,103,103,"Hot Dog",American,9.00
608,270,2023-01-05,14:09:02,105,105,"Mac & Cheese",American,7.00
609,270,2023-01-05,14:09:02,130,130,"Shrimp Scampi",Italian,19.95
610,270,2023-01-05,14:09:02,106,106,"French Fries",American,7.00
611,271,2023-01-05,14:22:19,107,107,"Orange Chicken",Asian,16.50
612,271,2023-01-05,14:22:19,102,102,Cheeseburger,American,13.95
613,271,2023-01-05,14:22:19,103,103,"Hot Dog",American,9.00
614,271,2023-01-05,14:22:19,104,104,"Veggie Burger",American,10.50
615,271,2023-01-05,14:22:19,108,108,"Tofu Pad Thai",Asian,14.50
616,271,2023-01-05,14:22:19,117,117,"Chicken Burrito",Mexican,12.95
617,271,2023-01-05,14:22:19,120,120,"Steak Torta",Mexican,13.95
618,271,2023-01-05,14:22:19,121,121,"Cheese Quesadillas",Mexican,10.50
619,271,2023-01-05,14:22:19,105,105,"Mac & Cheese",American,7.00
620,271,2023-01-05,14:22:19,114,114,Potstickers,Asian,9.00
621,272,2023-01-05,14:24:05,117,117,"Chicken Burrito",Mexican,12.95
622,273,2023-01-05,14:28:00,121,121,"Cheese Quesadillas",Mexican,10.50
623,274,2023-01-05,14:36:33,125,125,"Spaghetti & Meatballs",Italian,17.95
624,274,2023-01-05,14:36:33,106,106,"French Fries",American,7.00
625,275,2023-01-05,14:38:14,108,108,"Tofu Pad Thai",Asian,14.50
626,275,2023-01-05,14:38:14,124,124,Spaghetti,Italian,14.50
627,275,2023-01-05,14:38:14,113,113,Edamame,Asian,5.00
628,275,2023-01-05,14:38:14,120,120,"Steak Torta",Mexican,13.95
629,276,2023-01-05,15:18:18,124,124,Spaghetti,Italian,14.50
630,276,2023-01-05,15:18:18,122,122,"Chips & Salsa",Mexican,7.00
631,277,2023-01-05,15:41:50,125,125,"Spaghetti & Meatballs",Italian,17.95
632,278,2023-01-05,15:49:21,127,127,"Meat Lasagna",Italian,17.95
633,278,2023-01-05,15:49:21,105,105,"Mac & Cheese",American,7.00
634,279,2023-01-05,16:07:03,102,102,Cheeseburger,American,13.95
635,279,2023-01-05,16:07:03,103,103,"Hot Dog",American,9.00
636,280,2023-01-05,16:20:23,119,119,"Chicken Torta",Mexican,11.95
637,280,2023-01-05,16:20:23,132,132,"Eggplant Parmesan",Italian,16.95
638,281,2023-01-05,16:33:48,120,120,"Steak Torta",Mexican,13.95
639,282,2023-01-05,16:49:38,108,108,"Tofu Pad Thai",Asian,14.50
640,282,2023-01-05,16:49:38,124,124,Spaghetti,Italian,14.50
641,282,2023-01-05,16:49:38,118,118,"Steak Burrito",Mexican,14.95
642,282,2023-01-05,16:49:38,130,130,"Shrimp Scampi",Italian,19.95
643,283,2023-01-05,16:51:43,111,111,"California Roll",Asian,11.95
644,284,2023-01-05,16:58:16,125,125,"Spaghetti & Meatballs",Italian,17.95
645,284,2023-01-05,16:58:16,109,109,"Korean Beef Bowl",Asian,17.95
646,284,2023-01-05,16:58:16,111,111,"California Roll",Asian,11.95
647,285,2023-01-05,16:58:38,119,119,"Chicken Torta",Mexican,11.95
648,286,2023-01-05,17:01:23,117,117,"Chicken Burrito",Mexican,12.95
649,286,2023-01-05,17:01:23,118,118,"Steak Burrito",Mexican,14.95
650,287,2023-01-05,17:30:09,117,117,"Chicken Burrito",Mexican,12.95
651,287,2023-01-05,17:30:09,112,112,"Salmon Roll",Asian,14.95
652,287,2023-01-05,17:30:09,113,113,Edamame,Asian,5.00
653,287,2023-01-05,17:30:09,120,120,"Steak Torta",Mexican,13.95
654,288,2023-01-05,17:32:44,115,115,"Chicken Tacos",Mexican,11.95
655,288,2023-01-05,17:32:44,119,119,"Chicken Torta",Mexican,11.95
656,288,2023-01-05,17:32:44,123,123,"Chips & Guacamole",Mexican,9.00
657,289,2023-01-05,17:36:23,124,124,Spaghetti,Italian,14.50
658,290,2023-01-05,17:41:16,108,108,"Tofu Pad Thai",Asian,14.50
659,290,2023-01-05,17:41:16,132,132,"Eggplant Parmesan",Italian,16.95
660,291,2023-01-05,17:44:39,101,101,Hamburger,American,12.95
661,291,2023-01-05,17:44:39,103,103,"Hot Dog",American,9.00
662,291,2023-01-05,17:44:39,125,125,"Spaghetti & Meatballs",Italian,17.95
663,292,2023-01-05,17:48:59,130,130,"Shrimp Scampi",Italian,19.95
664,292,2023-01-05,17:48:59,131,131,"Chicken Parmesan",Italian,17.95
665,293,2023-01-05,17:58:38,108,108,"Tofu Pad Thai",Asian,14.50
666,293,2023-01-05,17:58:38,127,127,"Meat Lasagna",Italian,17.95
667,294,2023-01-05,18:16:35,101,101,Hamburger,American,12.95
668,294,2023-01-05,18:16:35,117,117,"Chicken Burrito",Mexican,12.95
669,294,2023-01-05,18:16:35,106,106,"French Fries",American,7.00
670,295,2023-01-05,18:20:12,102,102,Cheeseburger,American,13.95
671,296,2023-01-05,18:46:54,126,126,"Fettuccine Alfredo",Italian,14.50
672,296,2023-01-05,18:46:54,110,110,"Pork Ramen",Asian,17.95
673,296,2023-01-05,18:46:54,106,106,"French Fries",American,7.00
674,297,2023-01-05,19:02:18,105,105,"Mac & Cheese",American,7.00
675,298,2023-01-05,19:10:36,102,102,Cheeseburger,American,13.95
676,298,2023-01-05,19:10:36,102,102,Cheeseburger,American,13.95
677,298,2023-01-05,19:10:36,103,103,"Hot Dog",American,9.00
678,298,2023-01-05,19:10:36,108,108,"Tofu Pad Thai",Asian,14.50
679,299,2023-01-05,19:34:31,108,108,"Tofu Pad Thai",Asian,14.50
680,299,2023-01-05,19:34:31,131,131,"Chicken Parmesan",Italian,17.95
681,300,2023-01-05,19:42:54,107,107,"Orange Chicken",Asian,16.50
682,300,2023-01-05,19:42:54,110,110,"Pork Ramen",Asian,17.95
683,300,2023-01-05,19:42:54,127,127,"Meat Lasagna",Italian,17.95
684,300,2023-01-05,19:42:54,123,123,"Chips & Guacamole",Mexican,9.00
685,301,2023-01-05,19:45:58,111,111,"California Roll",Asian,11.95
686,302,2023-01-05,19:57:37,118,118,"Steak Burrito",Mexican,14.95
687,303,2023-01-05,20:02:51,107,107,"Orange Chicken",Asian,16.50
688,303,2023-01-05,20:02:51,110,110,"Pork Ramen",Asian,17.95
689,303,2023-01-05,20:02:51,113,113,Edamame,Asian,5.00
690,304,2023-01-05,20:07:58,109,109,"Korean Beef Bowl",Asian,17.95
691,304,2023-01-05,20:07:58,129,129,"Mushroom Ravioli",Italian,15.50
692,305,2023-01-05,20:35:40,113,113,Edamame,Asian,5.00
693,305,2023-01-05,20:35:40,120,120,"Steak Torta",Mexican,13.95
694,305,2023-01-05,20:35:40,122,122,"Chips & Salsa",Mexican,7.00
695,306,2023-01-05,20:37:40,107,107,"Orange Chicken",Asian,16.50
696,306,2023-01-05,20:37:40,109,109,"Korean Beef Bowl",Asian,17.95
697,306,2023-01-05,20:37:40,111,111,"California Roll",Asian,11.95
698,307,2023-01-05,21:45:38,108,108,"Tofu Pad Thai",Asian,14.50
699,307,2023-01-05,21:45:38,106,106,"French Fries",American,7.00
700,308,2023-01-05,21:59:46,109,109,"Korean Beef Bowl",Asian,17.95
